,address,name,company,salary,type,edubg,experience,welfareNum
1472, 红花 ,月薪过万招募网约车司机, 南京左撇子汽车服务有限公司 ,8000-12000元/月,商务司机,不限,不限,3
1473, 长江路 ,高薪诚聘合伙人8k+双休, 中国平安售后服务部 ,8000-15000元/月,合伙人,高中,不限,3
1474, 东山 ,市场专员3000高佣金, 臻品德 ,5000-10000元/月,房地产中介/交易,不限,不限,3
1475, 建邺区 ,河西万达MOU招聘店员, 巴罗克（上海）服饰有限公司 ,面议,店员/营业员,不限,不限,1
1476, 建邺区 ,高底薪+超高提成商业管家, 南京泽耀房产营销策划有限公司 ,8000-16000元/月,销售代表,不限,不限,3
1477, 江宁区 ,操作工6000+包吃住m, 南京瀚宇彩欣科技有限责任公司 ,4200-6500元/月,操作工,不限,不限,5
1478, 江宁区 ,操作工+名额有限m, 英华达（南京）科技有限公司 ,4000-5800元/月,操作工,不限,不限,5
1479, 江宁区 ,8K储备干部+夫妻房, 英华达(南京)科技有限公司 ,5500-8500元/月,生产主管/组长,不限,不限,5
1480, 将军大道 ,5千质检员+坐岗+五险., 上汽大众汽车有限公司南京分公司 ,4500-5500元/月,质量检验员/测试员,不限,不限,5
1481, 将军大道 ,5千叉车工学徒包吃住., 上汽大众汽车有限公司南京分公司 ,5500-6000元/月,铲车/叉车工,不限,不限,5
1482, 仙林 ,高薪诚聘健身房私人教练, 江苏亚东商业管理有限公司南京… ,12000-20000元/月,健身教练,不限,不限,4
1483, 中央门 ,游戏界面设计助理双休, 北京汇众益智科技有限公司南京… ,5000-8000元/月,游戏界面设计师,不限,不限,5
1484, 浦口区 ,南京五险一金+业务员+包住全职, 南京然馨暖通工程有限公司 ,5000-8000元/月,销售代表,不限,不限,3
1485, 鼓楼区 ,网络女主播（高薪包住）, 南京男博仕医疗投资管理有限公司 ,5000-8000元/月,主持人,中专,不限,5
1486, 夫子庙 ,行政人事3千至5千, 南京诺顺智能科技有限公司 ,3500-5000元/月,人事专员/助理,大专,1-2年,3
1487, 南京 ,高薪诚聘SPA技师, 南京市建邺区奇梦足疗店 ,32000-50000元/月,按摩师,不限,不限,4
1488, 江宁区 ,急招美容学徒+待遇佳, 南京市江宁区伊然美容美体中心 ,面议,美容助理/学徒,不限,不限,3
1489, 江宁区 ,短途随车员月8千/可学徒, 英华达（南京）科技有限公司 ,7600-8300元/月,物流专员/助理,不限,不限,5
1490, 江宁区 ,月6千限量招聘/三餐, 瀚宇彩欣科技（南京）有限责任… ,4600-6300元/月,操作工,不限,不限,5
1491, 江宁区 ,人事专员月8千+白领阶层, 南京鸿圣人力资源服务有限公司 ,6000-8000元/月,人事专员/助理,不限,不限,5
1492, 建邺区 ,急招前台收银文员油坊桥店, 南京哈澌福健身服务有限公司 ,2000-3000元/月,前台/总机/接待,高中,不限,1
1493, 将军大道 ,5千搬运工全小件包吃住+, 华宝通讯（南京）有限公司 ,4500-5500元/月,装卸/搬运工,不限,不限,5
1494, 迈皋桥 ,诚招人力资源主管, 军盾物业 ,面议,人事经理/主管,大专,3-5年,4
1495, 栖霞区 ,喜星免体检当天安排吃住, 喜星电子（南京）有限公司 ,3000-5000元/月,普工,不限,不限,5
1496, 江宁区 ,5000起+操作工新人奖, 瀚宇彩欣科技（南京）有限责任… ,4600-5800元/月,操作工,不限,不限,5
1497, 将军大道 ,直招便利店店员8小时制）, 南京日峰企业服务有限公司 ,4000-5000元/月,店员/营业员,不限,不限,5
1498, 江宁区 ,跟车员）月8千/可学徒, 吉宝通讯（南京）有限公司 ,7600-8300元/月,物流专员/助理,不限,不限,5
1499, 科学园 ,淘宝客服, 南茜服饰 ,3000-5000元/月,淘宝客服,高中,1-2年,1
1500, 东山 ,文案策划, 南京吉得超视觉摄影服务有限公司 ,3000-5000元/月,文案策划,不限,不限,2
1501, 秦淮区 ,店员5000五险一金, 江苏鱼跃医疗设备股份有限公司 ,面议,店员/营业员,高中,不限,5
1502, 江宁周边 ,物流分拣员轻松包食宿6k, 南京跃越企业管理有限公司 ,4500-6500元/月,分拣员,不限,不限,5
1503, 宝塔桥 ,下关圆通招聘客服, 南京天华物流有限公司 ,面议,网络/在线客服,不限,不限,3
1504, 将军大道 ,5千质检员工作轻松包吃住, 英华达（南京）科技有限公司 ,4500-5500元/月,质量检验员/测试员,不限,不限,5
1505, 江宁区 ,8千厂区跟车送货无需学历, 吉宝通讯（南京）有限公司 ,6500-12000元/月,物流专员/助理,不限,不限,5
1506, 湖南路 ,月薪老过万老店适合开单, 南京拥城房地产经纪有限公司 ,5000-10000元/月,房产经纪人,不限,不限,4
1507, 江宁区 ,5天8小时+轻松岗+男女, 南京飞腾电子科技有限公司 ,4800-5600元/月,操作工,不限,不限,5
1508, 江宁区 ,聘普工/5千稳定/待遇好, 英华达（南京）科技有限公司 ,4600-5300元/月,操作工,不限,不限,5
1509, 江宁区 ,白班8千跟车员+五险一金, 英华达（南京）科技有限公司 ,8000-12000元/月,物流专员/助理,不限,不限,5
1510, 江宁区 ,8千起跟车员待遇好包食宿, 英华达（南京）科技有限公司 ,8000-12000元/月,物流专员/助理,不限,不限,5
1511, 鼓楼区 ,包间男女服务员, 江苏飞达文化娱乐有限公司翠庭… ,3000-5000元/月,服务员,不限,不限,4
1512, 江宁区 ,景枫KINGMO空调工, 南京正和荟泽资产管理有限公司 ,3000-5000元/月,制冷/水暖工,不限,3-5年,2
1513, 建邺区 ,高薪诚聘客服3k至5k, 南京点歌网络科技有限公司 ,3000-6000元/月,售前/售后服务,高中,不限,5
1514, 玄武区 ,夏普售后客服, 江苏智恒信息科技服务有限公司 ,3000-5000元/月,客户咨询热线/呼叫中心人员,中专,1-2年,4
1515, 江宁区 ,食品包装工5千轻松可大龄, 南京旺旺食品有限公司 ,4600-5300元/月,包装工,不限,不限,5
1516, 新街口 ,7000修图师/后期处理, 南京经典雪中彩影婚纱摄影有限… ,5000-8000元/月,影视/后期制作,大专,1年以下,4
1517, 南京 ,提成一套1万+急招销售, 南京睿盛置业投资顾问有限公司 ,8000-12000元/月,销售代表,不限,不限,4
1518, 桥北 ,高薪销售期待有梦想的您, 南京我爱我家房屋租赁置换有限… ,8000-12000元/月,销售支持,高中,不限,2
1519, 南京 ,物流专员/技师, 南京优特福汽车配件有限公司天… ,3000-5000元/月,物流仓储其他,不限,不限,1
1520, 奥体 ,别墅销售置业顾底薪4千起, 南京诺德置业顾问有限公司 ,10000-20000元/月,销售代表,大专,不限,5
1521, 建邺区 ,客服（大堂助理）包吃住, 佳兆业物业管理（深圳）有限公… ,4500-5000元/月,客服专员/助理,中专,1年以下,2
1522, 浦口区 ,桥北沃尔玛招聘网购主管, 沃尔玛（中国）投资有限公司 ,3000-5000元/月,客服经理/主管,大专,不限,3
1523, 珠江路 ,周末双休+年底双薪+销售代表, 南京摩尔龙信息科技有限公司 ,8000-12000元/月,电话销售,高中,不限,3
1524, 雨花台区 ,高薪诚聘销售五险双休, 南京咏志抒怀贸易有限公司 ,面议,销售经理/主管,大专,不限,3
1525, 江宁区 ,月8千人事+朝九晚五, 南京鸿圣人力资源服务有限公司 ,6000-8000元/月,人事专员/助理,不限,不限,5
1526, 科学园 ,5k客户经理+高提, 中国平安人寿保险股份有限公司… ,5000-10000元/月,客服经理/主管,大专,不限,1
1527, 江宁区 ,江宁金鹰8小时店员, 南京天亦睿贸易有限公司 ,3000-6000元/月,店员/营业员,不限,不限,2
1528, 建邺周边 ,高薪快递员（顺丰包住）, 顺丰运输(南京)有限公司 ,5000-8000元/月,快递员,不限,不限,2
1529, 桥北 ,诚聘空手道教练#可培训, 天鹰体育 ,5000-8000元/月,体育老师/教练,不限,不限,5
1530, 鼓楼区 ,美容师/美容学徒, 南京咿贝美美容有限公司 ,5000-8000元/月,美容师,不限,不限,4
1531, 秦淮区 ,高薪办公室销售, 南京奣垚企业管理咨询有限公司 ,6000-10000元/月,网络销售,不限,不限,2
1532, 将军大道 ,5千保安不站岗包食宿+, 瀚宇彩欣科技有限公司 ,3000-5000元/月,保安,不限,不限,5
1533, 南京 ,急聘健康营养讲师+系统培, 江苏省百岁园健康管理有限公司 ,5000-9000元/月,培训师/讲师,高中,不限,1
1534, 江宁 ,英文翻译, 南京金碧德宠物用品有限公司 ,3000-5000元/月,英语翻译,不限,不限,4
1535, 建邺区 ,销售经理5K至10K, 乐享建材 ,5000-10000元/月,销售代表,中专,3-5年,4
1536, 江浦 ,美团直招+爆单+高薪有车, 美团外卖 ,8000-12000元/月,快递员,高中,不限,5
1537, 江宁区 ,短途跟车8千包食宿+自由, 南京飞腾电子科技有限公司 ,8000-12000元/月,物流专员/助理,不限,不限,5
1538, 江宁区 ,旺季高薪+限招月6千, 英华达（南京）科技有限公司 ,5200-6300元/月,操作工,不限,不限,5
1539, 南京 ,直招保安(包吃住), 淮南市军诚保安服务有限公司江… ,3500-4500元/月,保安,不限,不限,5
1540, 秣陵 ,团购业务员, 南京谷粒多 ,10000-12000元/月,团购业务员,中专,3-5年,0
1541, 将军大道 ,电子厂妹子多坐班+轻松+, 瀚宇彩欣科技有限公司 ,5000-8000元/月,普工,不限,不限,5
1542, 秦淮周边 ,高薪诚聘精英团队部门经理, 江苏高润资产管理有限公司 ,20000-25000元/月,销售经理/主管,不限,不限,2
1543, 栖霞区 ,长期小时工包吃住待遇好, 南京冠石科技有限公司 ,3800-4500元/月,普工,不限,不限,5
1544, 南京 ,汉中路网咖招收银包吃住双, 南京爱线网络服务中心 ,3000-5000元/月,收银员,不限,不限,2
1545, 江宁区 ,月8千随车员+5天8小时, 英华达（南京）科技有限公司 ,8000-12000元/月,物流专员/助理,不限,不限,5
1546, 江宁区 ,储备干部6千5高发展前途, 吉宝通讯（南京）有限公司 ,4600-6500元/月,学徒工,不限,不限,5
1547, 江宁区 ,长白班8小时高薪无需经验, 瀚宇彩欣科技（南京）有限责任… ,5200-6300元/月,普工/技工其他,不限,不限,5
1548, 江宁区 ,7包吃住美女多5k, 英华达（南京）科技有限公司 ,4500-5500元/月,普工,不限,不限,4
1549, 珠江路 ,招聘化妆师3名, 中山市佳叶服饰有限公司 ,5000-8000元/月,化妆师,不限,不限,5
1550, 开发区 ,人事专员4千底薪五险双休, 南京翰宇电子科技有限公司 ,5000-8000元/月,行政专员/助理,不限,不限,5
1551, 珠江路 ,招聘化妆师3名, 中山市佳叶服饰有限公司 ,5000-8000元/月,化妆师,不限,不限,5
1552, 止马营 ,招聘网咖服务员, 南京大姐大网络服务中心 ,3000-5000元/月,服务员,不限,不限,2
1553, 江宁区 ,华宝直招丨男女不限入职快, 速聘 ,4500-6000元/月,普工,不限,不限,5
1554, 开发区 ,加工中心编程操作, 南京五珲精密机械有限公司 ,5000-8000元/月,车工/铣工,大专,8-10年,5
1555, 江宁区 ,导购收银ZARA南京江宁, 飒拉商业（上海）有限公司 ,3000-5000元/月,店员/营业员,高中,不限,4
1556, 江宁区 ,白班8千跟车员+无需经验, 瀚宇彩欣科技（南京）有限责任… ,8000-12000元/月,物流专员/助理,不限,不限,5
1557, 江宁区 ,长短途跟车员+无需经验, 瀚宇彩欣科技（南京）有限责任… ,8000-12000元/月,物流专员/助理,不限,不限,5
1558, 江东 ,招生专员, 北大后EMBA江苏办 ,5000-6000元/月,招生/课程顾问,本科,不限,1
1559, 大行宫 ,话补+交通补助+饭补+展厅销售, 南京齐馨阁文化传播有限公司 ,8000-12000元/月,销售代表,不限,不限,5
1560, 秦虹 ,新房渠道销售底薪4000, 南京中原地产 ,4000-8000元/月,房产经纪人,中专,不限,4
1561, 东山 ,周末双休+五险一金+市场推广, 南京泓时企业管理有限公司 ,面议,市场经理/总监,大专,3-5年,4
1562, 江宁区 ,长短途跟车员+无需经验, 瀚宇彩欣科技（南京）有限责任… ,8000-12000元/月,物流专员/助理,不限,不限,5
1563, 江宁区 ,8千起跟车员+无需搬运, 吉宝通讯（南京）有限公司 ,8000-12000元/月,物流专员/助理,不限,不限,5
1564, 江宁区 ,华宝直招丨男女不限包食宿, 速聘 ,4500-5900元/月,普工,不限,不限,5
1565, 夫子庙 ,信用卡催收员月入8K等你, 深圳市华融资产管理有限公司 ,8000-10000元/月,客服专员/助理,中专,不限,3
1566, 江宁区 ,月6千新厂区+晋升快, 瀚宇彩欣科技（南京）有限责任… ,5000-6300元/月,操作工,不限,不限,5
1567, 开发区 ,按摩师, 南京市江宁区云中宫养生馆 ,面议,按摩师,不限,不限,4
1568, 雄州 ,汽车销售顾问6K+, 买车购 ,6000-7000元/月,销售代表,大专,不限,3
1569, 长江路 ,包吃住急聘前台收银员接待, 南京家松发型设计 ,3000-5000元/月,收银员,不限,不限,5
1570, 江宁区 ,月5600包食宿接收聋哑, 英华达（南京）科技有限公司 ,4600-5800元/月,操作工,不限,不限,5
1571, 江宁区 ,普工5千稳定+待遇好, 瀚宇彩欣科技（南京）有限责任… ,4600-5800元/月,操作工,不限,不限,5
1572, 珠江路 ,诚聘销售/三年买房买车, 我爱我家 ,5000-8000元/月,电话销售,大专,不限,2
1573, 东山 ,商务助理, 南京弘阳物业管理有限公司高新… ,4000-6000元/月,行政专员/助理,大专,3-5年,1
1574, 大行宫 ,诚聘电销人员高底薪升职快, 意飞泽 ,5000-8000元/月,电话销售,不限,不限,5
1575, 江宁区 ,美容师, 江宁区东山镇靓丽人生中医美容店 ,5000-8000元/月,美容师,不限,不限,5
1576, 开发区 ,工厂聘物料员7K包食宿, 代傲电子控制（南京）有限公司 ,5000-8000元/月,物料管理,不限,不限,5
1577, 鼓楼区 ,诚招女服务员3500包吃, 鲔之享日式海洋料理 ,3300-3500元/月,服务员,不限,不限,3
1578, 禄口 ,仓管, 南京市江宁区顺泰精密机械厂 ,3000-5000元/月,仓库管理员,高中,3-5年,3
1579, 桥北 ,话务员无考核压力, 南京盛宇泓德 ,5000-8000元/月,电话销售,不限,不限,2
1580, 江宁区 ,招人事专员+年薪10W, 南京鸿圣人力资源服务有限公司 ,5000-8000元/月,人事专员/助理,不限,不限,5
1581, 江宁区 ,包食宿/200一天+稳定, 南京旺旺食品有限公司 ,5000-6300元/月,操作工,不限,不限,5
1582, 江宁区 ,无需经验学历+稳8000, 吉宝通讯（南京）有限公司 ,8000-12000元/月,物流专员/助理,不限,不限,5
1583, 南京周边 ,高薪招聘家具导购, 句容市宝华镇好家家具经营部 ,3000-6000元/月,销售代表,中专,不限,4
1584, 珠江路 ,省内出差驻外月薪8000, 南京合昱达智能科技有限公司 ,5000-8000元/月,区域销售,大专,不限,2
1585, 白下周边 ,户外媒体营销专员, 江苏弘润广告传媒有限公司 ,3000-5000元/月,销售代表,不限,不限,3
1586, 南京 ,销售代表/业务储备, 南京优特福汽车配件有限公司天… ,3000-6000元/月,销售代表,不限,不限,0
1587, 江宁区 ,仓库管理3名交五险+双休, 南京宁捷德电子科技有限公司 ,面议,仓库管理员,高中,1年以下,5
1588, 江东 ,社区体检店专员, 南京楠嘉韦业建材有限公司 ,5000-8000元/月,销售代表,大专,1-2年,1
1589, 珠江路 ,10086客服专员, 铭流科技 ,5000-10000元/月,客户咨询热线/呼叫中心人员,中专,不限,5
1590, 建宁路 ,厨工3.5k+吃住+涨, 江苏王子牛蛙餐饮管理有限公司 ,3200-5000元/月,后厨,不限,不限,2
1591, 仙林 ,分红5万+五险一金+销售, 我爱我家 ,8000-12000元/月,销售代表,大专,不限,4
1592, 仙林 ,招目的性很强就是挣钱的人, 南京我爱我家房屋租赁置换有限… ,15000-25000元/月,销售代表,大专,不限,5
1593, 南京周边 ,包吃包住吧员, 汤森南京酒店管理有限公司 ,3000-5000元/月,餐饮其他,不限,1-2年,2
1594, 奥体 ,第一月5000起踏实的来, 中国人寿保险股份有限公司南京… ,5000-8000元/月,快递员,不限,不限,2
1595, 湖南路 ,8小时服务员包食宿, 江苏飞达文化娱乐有限公司翠庭… ,3000-5000元/月,服务员,不限,不限,2
1596, 鼓楼区 ,活动主持人五险一金月过万, 南京享购时间文化传媒有限公司 ,12000-20000元/月,主持人,高中,1年以下,2
